Land;Bundesland;PLZ;Ort
Österreich;Burgenland;7522;Strem
Österreich;Burgenland;7531;Kemeten
Österreich;Burgenland;7532;Litzelsdorf
Österreich;Burgenland;7533;Ollersdorf im Burgenland
Österreich;Burgenland;7534;Olbendorf
Österreich;Burgenland;7535;St. Michael im Burgenland
Österreich;Burgenland;7536;Güttenbach
Österreich;Burgenland;7537;Neuberg im Burgenland
Österreich;Burgenland;7540;Güssing
Österreich;Burgenland;7542;Gerersdorf bei Güssing
Österreich;Burgenland;7543;Kukmirn
Österreich;Burgenland;7544;Tobaj
Österreich;Burgenland;7545;Neustift bei Güssing
Österreich;Burgenland;7546;Moschendorf
Österreich;Burgenland;7550;Wörterberg
Österreich;Burgenland;7551;Stegersbach
Österreich;Burgenland;7552;Stinatz
Österreich;Burgenland;7553;Bocksdorf
Österreich;Burgenland;7554;Rohr im Burgenland
Österreich;Burgenland;7561;Heiligenkreuz im Lafnitztal
Österreich;Burgenland;7562;Eltendorf
Österreich;Burgenland;7563;Königsdorf
Österreich;Burgenland;7564;Dobersdorf
Österreich;Burgenland;7571;Rudersdorf
Österreich;Burgenland;7572;Deutsch Kaltenbrunn
Österreich;Burgenland;7574;Burgauberg-Neudauberg
Österreich;Steiermark;8010;Graz
Österreich;Steiermark;8020;Graz
Österreich;Steiermark;8036;Graz
Österreich;Steiermark;8041;Graz-Liebenau
Österreich;Steiermark;8042;Graz-St. Peter
Österreich;Steiermark;8043;Graz-Kroisbach
Österreich;Steiermark;8044;Graz-Mariatrost
Österreich;Steiermark;8045;Graz-Andritz
Österreich;Steiermark;8046;Graz-St. Veit
Österreich;Steiermark;8047;Graz-Ragnitz
Österreich;Steiermark;8051;Graz-Gösting
Österreich;Steiermark;8052;Graz-Wetzelsdorf
Österreich;Steiermark;8053;Graz-Neuhart
Österreich;Steiermark;8054;Graz-Straßgang
Österreich;Steiermark;8055;Graz-Puntigam
Österreich;Steiermark;8061;St. Radegund bei Graz
Österreich;Steiermark;8062;Kumberg
Österreich;Steiermark;8063;Eggersdorf bei Graz
Österreich;Steiermark;8071;Hausmannstätten
Österreich;Steiermark;8072;Fernitz
Österreich;Steiermark;8073;Feldkirchen bei Graz
Österreich;Steiermark;8074;Raaba
Österreich;Steiermark;8075;Hart bei Graz
Österreich;Steiermark;8076;Vasoldsberg
Österreich;Steiermark;8077;Gössendorf
Österreich;Steiermark;8081;Heiligenkreuz am Waasen
Österreich;Steiermark;8082;Kirchbach in Steiermark
Österreich;Steiermark;8083;St. Stefan im Rosental
Österreich;Steiermark;8091;Jagerberg
Österreich;Steiermark;8092;Mettersdorf am Saßbach
Österreich;Steiermark;8093;St. Peter am Ottersbach
Österreich;Steiermark;8101;Gratkorn
Österreich;Steiermark;8102;Semriach
Österreich;Steiermark;8103;Rein
Österreich;Steiermark;8111;Judendorf-Straßengel
Österreich;Steiermark;8112;Gratwein
Österreich;Steiermark;8113;St. Oswald bei Plankenwarth
Österreich;Steiermark;8114;Stübing
Österreich;Steiermark;8120;Peggau
Österreich;Steiermark;8121;Deutschfeistritz
Österreich;Steiermark;8122;Waldstein
Österreich;Steiermark;8124;Übelbach
Österreich;Steiermark;8130;Frohnleiten
Österreich;Steiermark;8131;Mixnitz
Österreich;Steiermark;8132;Pernegg an der Mur
Österreich;Steiermark;8141;Unterpremstätten
Österreich;Steiermark;8142;Wundschuh
Österreich;Steiermark;8143;Dobl
Österreich;Steiermark;8144;Tobelbad
Österreich;Steiermark;8151;Hitzendorf
Österreich;Steiermark;8152;Stallhofen
Österreich;Steiermark;8153;Geistthal
Österreich;Steiermark;8160;Weiz
Österreich;Steiermark;8162;Passail
Österreich;Steiermark;8163;Fladnitz an der Teichalm
Österreich;Steiermark;8164;Gutenberg
Österreich;Steiermark;8171;St. Kathrein am Offenegg
Österreich;Steiermark;8172;Heilbrunn
Österreich;Steiermark;8181;St. Ruprecht an der Raab
Österreich;Steiermark;8182;Puch bei Weiz
Österreich;Steiermark;8183;Floing
Österreich;Steiermark;8184;Anger
Österreich;Steiermark;8190;Birkfeld
Österreich;Steiermark;8191;Koglhof
Österreich;Steiermark;8192;Strallegg
Österreich;Steiermark;8200;Gleisdorf
Österreich;Steiermark;8211;Ilztal
Österreich;Steiermark;8212;Pischelsdorf am Kulm
Österreich;Steiermark;8213;Gersdorf  an der Feistritz
Österreich;Steiermark;8221;Hirnsdorf
Österreich;Steiermark;8222;St. Johann bei Herberstein
Österreich;Steiermark;8223;Stubenberg am See
Österreich;Steiermark;8224;Kaindorf bei Hartberg
Österreich;Steiermark;8225;Pöllau bei Hartberg
Österreich;Steiermark;8230;Hartberg
Österreich;Steiermark;8232;Grafendorf bei Hartberg
Österreich;Steiermark;8233;Lafnitz
Österreich;Steiermark;8234;Rohrbach an der Lafnitz
Österreich;Steiermark;8240;Friedberg
Österreich;Steiermark;8241;Dechantskirchen
Österreich;Steiermark;8242;St. Lorenzen am Wechsel
Österreich;Steiermark;8243;Pinggau
Österreich;Steiermark;8244;Schäffern
Österreich;Steiermark;8250;Vorau
Österreich;Steiermark;8251;Bruck an der Lafnitz
Österreich;Steiermark;8252;Mönichwald
Österreich;Steiermark;8253;Waldbach
Österreich;Steiermark;8254;Wenigzell
Österreich;Steiermark;8255;St. Jakob
Österreich;Steiermark;8261;Sinabelkirchen
Österreich;Steiermark;8262;Ilz
Österreich;Steiermark;8263;Großwilfersdorf
Österreich;Steiermark;8264;Hainersdorf
Österreich;Steiermark;8265;Großsteinbach
Österreich;Steiermark;8271;Bad Waltersdorf
Österreich;Steiermark;8272;Sebersdorf
Österreich;Steiermark;8273;Ebersdorf
Österreich;Steiermark;8274;Buch
Österreich;Steiermark;8280;Fürstenfeld
Österreich;Steiermark;8282;Bad Loipersdorf
Österreich;Steiermark;8283;Bad Blumau
Österreich;Steiermark;8291;Burgau
Österreich;Steiermark;8292;Neudau
Österreich;Steiermark;8293;Wörth an der Lafnitz
Österreich;Steiermark;8294;Unterrohr
Österreich;Steiermark;8295;St. Johann in der Haide
Österreich;Steiermark;8301;Laßnitzhöhe
Österreich;Steiermark;8302;Nestelbach bei Graz
Österreich;Steiermark;8311;Markt Hartmannsdorf
Österreich;Steiermark;8312;Ottendorf an der Rittschein
Österreich;Steiermark;8313;Breitenfeld an der Rittschein
Österreich;Steiermark;8321;St. Margarethen an der Raab
Österreich;Steiermark;8322;Studenzen
Österreich;Steiermark;8323;St. Marein bei Graz
Österreich;Steiermark;8324;Kirchberg an der Raab
Österreich;Steiermark;8330;Feldbach
Österreich;Steiermark;8332;Edelsbach bei Feldbach
Österreich;Steiermark;8333;Riegersburg
Österreich;Steiermark;8334;Lödersdorf
Österreich;Steiermark;8341;Paldau
Österreich;Steiermark;8342;Gnas
Österreich;Steiermark;8343;Trautmannsdorf in Oststeiermark
Österreich;Steiermark;8344;Bad Gleichenberg
Österreich;Steiermark;8345;Straden
Österreich;Steiermark;8350;Fehring
Österreich;Steiermark;8352;Unterlamm
Österreich;Steiermark;8353;Kapfenstein
Österreich;Steiermark;8354;St. Anna am Aigen
Österreich;Steiermark;8355;Tieschen
Österreich;Steiermark;8361;Hatzendorf
Österreich;Steiermark;8362;Söchau
Österreich;Burgenland;8380;Jennersdorf
Österreich;Burgenland;8382;Mogersdorf
Österreich;Burgenland;8383;St. Martin an der Raab
Österreich;Burgenland;8384;Minihof-Liebau
Österreich;Burgenland;8385;Neuhaus am Klausenbach
Österreich;Steiermark;8401;Kalsdorf bei Graz
Österreich;Steiermark;8402;Werndorf
Österreich;Steiermark;8403;Lebring
Österreich;Steiermark;8410;Wildon
Österreich;Steiermark;8411;Hengsberg
Österreich;Steiermark;8412;Allerheiligen bei Wildon
Österreich;Steiermark;8413;St. Georgen an der Stiefing
Österreich;Steiermark;8421;Wolfsberg im Schwarzautal
Österreich;Steiermark;8422;St. Nikolai ob Draßling
Österreich;Steiermark;8423;St. Veit am Vogau
Österreich;Steiermark;8424;Gabersdorf
Österreich;Steiermark;8430;Leibnitz
Österreich;Steiermark;8431;Gralla
Österreich;Steiermark;8434;Tillmitsch
Österreich;Steiermark;8435;Wagna
Österreich;Steiermark;8441;Fresing
Österreich;Steiermark;8442;Kitzeck im Sausal
Österreich;Steiermark;8443;Gleinstätten
Österreich;Steiermark;8444;St. Andrä im Sausal
Österreich;Steiermark;8451;Heimschuh
Österreich;Steiermark;8452;Großklein
Österreich;Steiermark;8453;St. Johann im Saggautal
Österreich;Steiermark;8454;Arnfels
Österreich;Steiermark;8455;Oberhaag
Österreich;Steiermark;8461;Ehrenhausen
Österreich;Steiermark;8462;Gamlitz
Österreich;Steiermark;8463;Leutschach
Österreich;Steiermark;8472;Straß in Steiermark
Österreich;Steiermark;8473;Weitersfeld an der Mur
Österreich;Steiermark;8480;Mureck
Österreich;Steiermark;8481;Weinburg am Saßbach
Österreich;Steiermark;8483;Deutsch Goritz
Österreich;Steiermark;8484;Unterpurkla
Österreich;Steiermark;8490;Bad Radkersburg
Österreich;Steiermark;8492;Halbenrain
Österreich;Steiermark;8493;Klöch
Österreich;Steiermark;8501;Lieboch
Österreich;Steiermark;8502;Lannach
Österreich;Steiermark;8503;St. Josef Weststeiermark
Österreich;Steiermark;8504;Preding
Österreich;Steiermark;8505;St. Nikolai im Sausal
Österreich;Steiermark;8510;Stainz
Österreich;Steiermark;8511;St. Stefan ob Stainz
Österreich;Steiermark;8521;Wettmannstätten
Österreich;Steiermark;8522;Groß St. Florian
Österreich;Steiermark;8523;Frauental an der Laßnitz
Österreich;Steiermark;8524;Bad Gams
Österreich;Steiermark;8530;Deutschlandsberg
Österreich;Steiermark;8541;Schwanberg
Österreich;Steiermark;8542;St. Peter im Sulmtal
Österreich;Steiermark;8543;St. Martin im Sulmtal
Österreich;Steiermark;8544;Pölfing-Brunn
Österreich;Steiermark;8551;Wies
Österreich;Steiermark;8552;Eibiswald
Österreich;Steiermark;8553;St. Oswald ob Eibiswald
Österreich;Steiermark;8554;Soboth
Österreich;Steiermark;8561;Söding
Österreich;Steiermark;8562;Mooskirchen
Österreich;Steiermark;8563;Ligist
Österreich;Steiermark;8564;Krottendorf-Gaisfeld
Österreich;Steiermark;8570;Voitsberg
Österreich;Steiermark;8572;Bärnbach
Österreich;Steiermark;8573;Kainach bei Voitsberg
Österreich;Steiermark;8580;Köflach
Österreich;Steiermark;8582;Rosental an der Kainach
Österreich;Steiermark;8583;Edelschrott
Österreich;Steiermark;8584;Hirschegg
Österreich;Steiermark;8591;Maria Lankowitz
Österreich;Steiermark;8592;Salla
Österreich;Steiermark;8593;Graden
Österreich;Steiermark;8600;Bruck an der Mur
Österreich;Steiermark;8605;Kapfenberg
Österreich;Steiermark;8611;St. Katharein an der Laming
Österreich;Steiermark;8612;Tragöß-Oberort
Österreich;Steiermark;8614;Breitenau
Österreich;Steiermark;8616;Gasen
Österreich;Steiermark;8621;Thörl
Österreich;Steiermark;8622;Etmißl
Österreich;Steiermark;8623;Aflenz Kurort
Österreich;Steiermark;8624;Au
Österreich;Steiermark;8625;Turnau
Österreich;Steiermark;8630;Mariazell
Österreich;Steiermark;8632;Gußwerk
Österreich;Steiermark;8634;Wegscheid
Österreich;Steiermark;8635;Gollrad
Österreich;Steiermark;8636;Seewiesen
Österreich;Steiermark;8641;St. Marein im Mürztal
Österreich;Steiermark;8642;St. Lorenzen im Mürztal
Österreich;Steiermark;8643;Allerheiligen im Mürztal
Österreich;Steiermark;8644;Mürzhofen
Österreich;Steiermark;8650;Kindberg
Österreich;Steiermark;8652;Kindberg-Aumühl
Österreich;Steiermark;8653;Stanz im Mürztal
Österreich;Steiermark;8654;Fischbach
Österreich;Steiermark;8661;Wartberg im Mürztal
Österreich;Steiermark;8662;Mitterdorf im Mürztal
Österreich;Steiermark;8663;Dorf Veitsch
Österreich;Steiermark;8664;Großveitsch
Österreich;Steiermark;8665;Langenwang
Österreich;Steiermark;8670;Krieglach
Österreich;Steiermark;8671;Alpl
Österreich;Steiermark;8672;St. Kathrein am Hauenstein
Österreich;Steiermark;8673;Ratten
Österreich;Steiermark;8674;Rettenegg
Österreich;Steiermark;8680;Mürzzuschlag
Österreich;Steiermark;8682;Mürzzuschlag-Hönigsberg
Österreich;Steiermark;8684;Spital am Semmering
Österreich;Steiermark;8685;Steinhaus am Semmering
Österreich;Steiermark;8691;Kapellen
Österreich;Steiermark;8692;Neuberg an der Mürz
Österreich;Steiermark;8693;Mürzsteg
Österreich;Steiermark;8694;Frein an der Mürz
Österreich;Steiermark;8700;Leoben
Österreich;Steiermark;8712;Niklasdorf
Österreich;Steiermark;8713;St. Stefan ob Leoben
Österreich;Steiermark;8714;Kraubath an der Mur
Österreich;Steiermark;8715;St. Lorenzen bei Knittelfeld
Österreich;Steiermark;8720;Knittelfeld
Österreich;Steiermark;8723;Kobenz
Österreich;Steiermark;8724;Spielberg
Österreich;Steiermark;8731;Bischoffeld
Österreich;Steiermark;8732;Seckau
Österreich;Steiermark;8733;St. Marein bei Knittelfeld
Österreich;Steiermark;8734;Großlobming
Österreich;Steiermark;8740;Zeltweg
Österreich;Steiermark;8741;Weißkirchen in Steiermark
Österreich;Steiermark;8742;Obdach
Österreich;Steiermark;8750;Judenburg
Österreich;Steiermark;8753;Fohnsdorf
Österreich;Steiermark;8754;Thalheim
Österreich;Steiermark;8755;St. Peter ob Judenburg
Österreich;Steiermark;8756;St. Georgen ob Judenburg
Österreich;Steiermark;8761;Pöls
Österreich;Steiermark;8762;Oberzeiring
Österreich;Steiermark;8763;Möderbrugg
Österreich;Steiermark;8764;Pusterwald
Österreich;Steiermark;8765;St. Johann am Tauern
Österreich;Steiermark;8770;St. Michael in Obersteiermark
Österreich;Steiermark;8772;Timmersdorf
Österreich;Steiermark;8773;Kammern im Liesingtal
Österreich;Steiermark;8774;Mautern in Steiermark
Österreich;Steiermark;8775;Kalwang
Österreich;Steiermark;8781;Wald am Schoberpaß
Österreich;Steiermark;8782;Treglwang
Österreich;Steiermark;8783;Gaishorn am See
Österreich;Steiermark;8784;Trieben
Österreich;Steiermark;8785;Hohentauern
Österreich;Steiermark;8786;Rottenmann
Österreich;Steiermark;8790;Eisenerz
Österreich;Steiermark;8792;St. Peter-Freienstein
Österreich;Steiermark;8793;Trofaiach
Österreich;Steiermark;8794;Vordernberg
Österreich;Steiermark;8795;Radmer
Österreich;Steiermark;8800;Unzmarkt
Österreich;Steiermark;8811;Scheifling
Österreich;Steiermark;8812;Mariahof
Österreich;Steiermark;8813;St. Lambrecht
Österreich;Steiermark;8820;Neumarkt in Steiermark
Österreich;Steiermark;8822;Mühlen
Österreich;Steiermark;8831;Niederwölz
Österreich;Steiermark;8832;Oberwölz
Österreich;Steiermark;8833;Teufenbach
Österreich;Steiermark;8841;Frojach
Österreich;Steiermark;8842;Katsch an der Mur
Österreich;Steiermark;8843;St. Peter am Kammersberg
Österreich;Steiermark;8844;Schöder
Österreich;Steiermark;8850;Murau
Österreich;Steiermark;8852;Stolzalpe
Österreich;Steiermark;8853;Ranten
Österreich;Steiermark;8854;Krakaudorf
Österreich;Steiermark;8861;St. Georgen ob Murau
Österreich;Steiermark;8862;Stadl an der Mur
Österreich;Steiermark;8863;Predlitz
Österreich;Steiermark;8864;Turrach
Österreich;Steiermark;8900;Selzthal
Österreich;Steiermark;8903;Lassing
Österreich;Steiermark;8904;Ardning
Österreich;Steiermark;8911;Admont
Österreich;Steiermark;8912;Johnsbach
Österreich;Steiermark;8913;Weng
Österreich;Steiermark;8920;Hieflau
Österreich;Steiermark;8921;Lainbach
Österreich;Steiermark;8922;Gams bei Hieflau
Österreich;Steiermark;8923;Palfau
Österreich;Steiermark;8924;Wildalpen
Österreich;Steiermark;8931;Landl
Österreich;Steiermark;8932;Weißenbach an der Enns
Österreich;Steiermark;8933;St. Gallen
Österreich;Steiermark;8934;Altenmarkt bei St. Gallen
Österreich;Steiermark;8940;Liezen
Österreich;Steiermark;8942;Wörschach
Österreich;Steiermark;8943;Aigen im Ennstal
Österreich;Steiermark;8950;Stainach
Österreich;Steiermark;8951;Trautenfels
Österreich;Steiermark;8952;Irdning
Österreich;Steiermark;8953;Donnersbach
Österreich;Steiermark;8954;St. Martin am Grimming
Österreich;Steiermark;8960;Öblarn
Österreich;Steiermark;8961;Stein an der Enns
Österreich;Steiermark;8962;Gröbming
Österreich;Steiermark;8965;Pruggern
Österreich;Steiermark;8966;Aich-Assach
Österreich;Steiermark;8967;Haus
Österreich;Steiermark;8970;Schladming
Österreich;Steiermark;8971;Rohrmoos-Untertal
Österreich;Steiermark;8972;Ramsau
Österreich;Steiermark;8973;Pichl
Österreich;Steiermark;8974;Mandling
Österreich;Steiermark;8982;Tauplitz
Österreich;Steiermark;8983;Bad Mitterndorf
Österreich;Steiermark;8984;Kainisch
Österreich;Steiermark;8990;Bad Aussee
Österreich;Steiermark;8992;Altaussee
Österreich;Steiermark;8993;Grundlsee
Österreich;Kärnten;9020;Klagenfurt am Wörthersee
Österreich;Kärnten;9061;Klagenfurt-Wölfnitz
Österreich;Kärnten;9062;Moosburg
Österreich;Kärnten;9063;Maria Saal
Österreich;Kärnten;9064;Pischeldorf
Österreich;Kärnten;9065;Ebenthal
Österreich;Kärnten;9071;Köttmannsdorf
Österreich;Kärnten;9072;Ludmannsdorf
Österreich;Kärnten;9073;Klagenfurt-Viktring
Österreich;Kärnten;9074;Keutschach
Österreich;Kärnten;9081;Reifnitz
Österreich;Kärnten;9082;Maria Wörth
Österreich;Kärnten;9100;Völkermarkt
Österreich;Kärnten;9102;Mittertrixen
Österreich;Kärnten;9103;Diex
Österreich;Kärnten;9111;Haimburg
Österreich;Kärnten;9112;Griffen
Österreich;Kärnten;9113;Ruden
Österreich;Kärnten;9121;Tainach
Österreich;Kärnten;9122;St. Kanzian am Klopeiner See
Österreich;Kärnten;9123;St. Primus
Österreich;Kärnten;9125;Kühnsdorf
Österreich;Kärnten;9130;Poggersdorf
Österreich;Kärnten;9131;Grafenstein
Österreich;Kärnten;9132;Gallizien
Österreich;Kärnten;9133;Sittersdorf
Österreich;Kärnten;9135;Bad Eisenkappel
Österreich;Kärnten;9141;Eberndorf
Österreich;Kärnten;9142;Globasnitz
Österreich;Kärnten;9143;St. Michael ob Bleiburg
Österreich;Kärnten;9150;Bleiburg
Österreich;Kärnten;9155;Neuhaus
Österreich;Kärnten;9161;Maria Rain
Österreich;Kärnten;9162;Strau
Österreich;Kärnten;9163;Unterbergen
Österreich;Kärnten;9170;Ferlach
Österreich;Kärnten;9173;St. Margareten im Rosental
Österreich;Kärnten;9181;Feistritz im Rosental
Österreich;Kärnten;9182;Maria Elend
Österreich;Kärnten;9183;Rosenbach
Österreich;Kärnten;9184;St. Jakob im Rosental
Österreich;Kärnten;9201;Krumpendorf
Österreich;Kärnten;9210;Pörtschach am Wörther See
Österreich;Kärnten;9212;Techelsberg am Wörther See
Österreich;Kärnten;9220;Velden am Wörther See
Österreich;Kärnten;9231;Köstenberg
Österreich;Kärnten;9232;Rosegg
Österreich;Kärnten;9241;Wernberg
Österreich;Kärnten;9300;St. Veit an der Glan
Österreich;Kärnten;9311;Kraig
Österreich;Kärnten;9312;Meiselding
Österreich;Kärnten;9313;St. Georgen am Längsee
Österreich;Kärnten;9314;Launsdorf
Österreich;Kärnten;9321;Kappel am Krappfeld
Österreich;Kärnten;9322;Micheldorf
Österreich;Steiermark;9323;Wildbad Einöd
Österreich;Kärnten;9330;Treibach-Althofen
Österreich;Kärnten;9334;Guttaring
Österreich;Kärnten;9335;Lölling
Österreich;Kärnten;9341;Straßburg
Österreich;Kärnten;9342;Gurk
Österreich;Kärnten;9343;Zweinitz
Österreich;Kärnten;9344;Weitensfeld
Österreich;Kärnten;9345;Kleinglödnitz
Österreich;Kärnten;9346;Glödnitz
Österreich;Kärnten;9360;Friesach
Österreich;Kärnten;9361;St. Salvator
Österreich;Kärnten;9362;Grades
Österreich;Kärnten;9363;Metnitz
Österreich;Kärnten;9371;Brückl
Österreich;Kärnten;9372;Eberstein
Österreich;Kärnten;9373;Klein St. Paul
Österreich;Kärnten;9374;Wieting
Österreich;Kärnten;9375;Hüttenberg
Österreich;Kärnten;9376;Knappenberg
Österreich;Kärnten;9400;Wolfsberg
Österreich;Kärnten;9411;St. Michael
Österreich;Kärnten;9412;St. Margarethen im Lavanttal
Österreich;Kärnten;9413;St. Gertraud
Österreich;Kärnten;9421;Eitweg
Österreich;Kärnten;9422;Maria Rojach
Österreich;Kärnten;9423;St. Georgen
Österreich;Kärnten;9431;St. Stefan
Österreich;Kärnten;9433;St. Andrä
Österreich;Kärnten;9441;Twimberg
Österreich;Kärnten;9451;Preitenegg
Österreich;Kärnten;9461;Prebl
Österreich;Kärnten;9462;Bad St. Leonhard im Lavanttal
Österreich;Kärnten;9463;Reichenfels
Österreich;Kärnten;9470;St. Paul im Lavanttal
Österreich;Kärnten;9472;Ettendorf
Österreich;Kärnten;9473;Lavamünd
Österreich;Kärnten;9500;Villach
Österreich;Kärnten;9504;Villach-Warmbad Villach
Österreich;Kärnten;9520;Sattendorf
Österreich;Kärnten;9521;Treffen
Österreich;Kärnten;9523;Villach-Landskron
Österreich;Kärnten;9524;Villach-St. Magdalen
Österreich;Kärnten;9530;Bad Bleiberg
Österreich;Kärnten;9531;Kreuth
Österreich;Kärnten;9535;Schiefling am Wörthersee
Österreich;Kärnten;9536;St. Egyden
Österreich;Kärnten;9541;Einöde
Österreich;Kärnten;9542;Afritz
Österreich;Kärnten;9543;Arriach
Österreich;Kärnten;9544;Feld am See
Österreich;Kärnten;9545;Radenthein
Österreich;Kärnten;9546;Bad Kleinkirchheim
Österreich;Kärnten;9551;Bodensdorf
Österreich;Kärnten;9552;Steindorf am Ossiacher See
Österreich;Kärnten;9554;St. Urban
Österreich;Kärnten;9555;Glanegg
Österreich;Kärnten;9556;Liebenfels
Österreich;Kärnten;9560;Feldkirchen in Kärnten
Österreich;Kärnten;9562;Himmelberg
Österreich;Kärnten;9563;Gnesau
Österreich;Kärnten;9564;Patergassen
Österreich;Kärnten;9565;Ebene Reichenau
Österreich;Kärnten;9570;Ossiach
Österreich;Kärnten;9571;Sirnitz
